source_id,Energy,Lz,Lperp
3463822787001212928,-169819.0,-463.0,396.0
6319281010053325056,-169776.0,-804.0,1028.0
4441044051476850816,-169737.0,-1186.0,402.0
1762720518913747712,-169660.0,-153.0,849.0
4397214666139319424,-169649.0,-409.0,383.0
5743705398969444736,-169635.0,172.0,251.0
6652342735882582144,-169632.0,-346.0,1075.0
5382867123212474624,-169600.0,276.0,199.0
6181072673319394304,-169558.0,-455.0,270.0
4786934294857580288,-169553.0,141.0,521.0
5923970188609330304,-169530.0,-1151.0,206.0
4550700059806626688,-169529.0,-36.0,964.0
2917786517874795392,-169485.0,-383.0,164.0
4474324516105443584,-169473.0,-55.0,448.0
758436493705636608,-169457.0,-92.0,107.0
3535005066704438400,-169452.0,339.0,803.0
6584493930614684288,-169421.0,134.0,835.0
5981036358233396992,-169410.0,-1089.0,16.0
5038671914442225408,-169404.0,19.0,308.0
5248263672791925504,-169381.0,-390.0,731.0
5913651722965052544,-169370.0,-22.0,519.0
1914457865190457216,-169367.0,466.0,575.0
2269585754295172608,-169349.0,-103.0,227.0
4367103715576038144,-169317.0,-309.0,352.0
6201304305748249216,-169294.0,430.0,654.0
3325258861338422528,-169253.0,265.0,709.0
6241406037433701120,-169230.0,58.0,534.0
2313783205448950784,-169226.0,-544.0,863.0
1947906486379494528,-169169.0,202.0,666.0
3793333296424869504,-169149.0,-218.0,271.0
3615039411442269824,-169147.0,54.0,714.0
6640222746188019200,-169115.0,114.0,1393.0
6100145078468393472,-169101.0,283.0,58.0
4489947305025925888,-169095.0,100.0,653.0
4918030715504071296,-169090.0,-921.0,633.0
2311865244852899840,-169074.0,-639.0,1040.0
4737956618117144832,-169067.0,-735.0,1079.0
74848536802145664,-169029.0,427.0,899.0
4166846467356098688,-168985.0,-1194.0,378.0
4760456779256739968,-168973.0,-501.0,777.0
3545498908759789568,-168929.0,-759.0,729.0
2976409694726394624,-168886.0,-544.0,268.0
6397783494577185664,-168860.0,478.0,621.0
4472948305504658560,-168848.0,-814.0,668.0
6462321906549236096,-168794.0,-861.0,910.0
4497542456479495936,-168736.0,-81.0,98.0
4626053444243433984,-168729.0,-827.0,838.0
6038712202733206144,-168717.0,-342.0,587.0
3464231977125588736,-168716.0,-175.0,359.0
2090065230954282112,-168676.0,59.0,464.0
5603358202888375680,-168650.0,-299.0,366.0
6568403166354449408,-168607.0,-102.0,1316.0
6355357635828146048,-168585.0,273.0,303.0
4228943688634018816,-168572.0,-648.0,1030.0
1395989204425744256,-168549.0,-428.0,174.0
4954983995643855872,-168539.0,-494.0,459.0
4329410498470096128,-168533.0,-407.0,831.0
5637853937097382528,-168494.0,11.0,991.0
3959667827791428224,-168465.0,221.0,1143.0
5757800347763435776,-168455.0,184.0,914.0
6567666527923122048,-168435.0,-98.0,275.0
5454328232191874816,-168401.0,-616.0,376.0
2231410027681772288,-168374.0,-427.0,175.0
1763546217786291840,-168352.0,208.0,355.0
4333744842027581952,-168348.0,-841.0,506.0
5384175920007047552,-168326.0,-299.0,1286.0
3583739339056745472,-168303.0,480.0,659.0
3658612537559412224,-168263.0,109.0,119.0
4648583605732925184,-168256.0,-18.0,500.0
3459095058801005312,-168168.0,-564.0,769.0
1844337262749036928,-168117.0,298.0,533.0
3001468664234475648,-168073.0,-397.0,141.0
1837703844673677056,-168041.0,-963.0,226.0
3471095334863875456,-168035.0,-664.0,606.0
2421574274555072768,-168005.0,247.0,277.0
3075045401087186048,-168001.0,-161.0,185.0
4310445709621179264,-167995.0,525.0,685.0
5561396131886107648,-167992.0,-84.0,400.0
6385196422900652672,-167986.0,52.0,403.0
1228306981040269312,-167980.0,437.0,344.0
2110304353800513536,-167955.0,-154.0,825.0
5461578308785539072,-167932.0,-599.0,516.0
1424482154906384640,-167921.0,-227.0,84.0
2931430288948669952,-167905.0,-5.0,490.0
4972298520643889536,-167856.0,314.0,883.0
1288239126489900928,-167854.0,192.0,227.0
4860671839583430912,-167849.0,-156.0,626.0
3674468942636255232,-167849.0,-14.0,381.0
2228627644788753536,-167815.0,-195.0,129.0
3535368455297644928,-167718.0,-251.0,320.0
2091031770393966848,-167622.0,497.0,1279.0
5781724071523634048,-167549.0,-430.0,1004.0
4238909936914063488,-167508.0,117.0,1414.0
4536408062213219584,-167499.0,57.0,1508.0
1739931731678072832,-167491.0,46.0,838.0
5127818457500520832,-167408.0,283.0,209.0
6491783148816832256,-167358.0,509.0,1362.0
826018285145444608,-167353.0,-327.0,211.0
2903884258490174848,-167351.0,-195.0,437.0
384590857952363776,-167349.0,-326.0,40.0
6222687126847176192,-167347.0,367.0,886.0
6372211362375497984,-167334.0,762.0,391.0
6721073821912273664,-167319.0,-703.0,918.0
3781631705270988672,-167289.0,-848.0,145.0
6367183879818650496,-167240.0,198.0,249.0
115744253324806528,-167203.0,-182.0,630.0
4211709732931185408,-167161.0,740.0,108.0
6320277201947371264,-167137.0,-794.0,1014.0
3686046284680810752,-167113.0,133.0,340.0
1901255994716827520,-167096.0,-19.0,378.0
989553386892310656,-167086.0,199.0,891.0
1936068285199840128,-167067.0,117.0,59.0
5220712930756225024,-167050.0,259.0,227.0
3916576352191282560,-167020.0,-521.0,327.0
4726606084705588992,-166996.0,440.0,946.0
2438550527928858496,-166975.0,18.0,273.0
1661019919590478464,-166964.0,-171.0,820.0
5872433883920235648,-166959.0,-568.0,890.0
4086727357167447296,-166901.0,596.0,287.0
5786210109022411008,-166872.0,803.0,1289.0
3030561879348972544,-166823.0,539.0,1114.0
4511823325816332544,-166783.0,56.0,201.0
1324874579048036224,-166774.0,133.0,668.0
5146911614355920512,-166673.0,-71.0,342.0
4487423032486590720,-166665.0,-529.0,550.0
3632487217866030336,-166660.0,239.0,790.0
1616549381531913472,-166652.0,-517.0,889.0
3497481483626637184,-166609.0,486.0,1364.0
2973463347160718976,-166563.0,-1134.0,110.0
6781663651404581888,-166561.0,-138.0,201.0
1866419751200578304,-166558.0,-33.0,99.0
459031059334476800,-166532.0,-70.0,622.0
1303816594913980288,-166470.0,494.0,637.0
1566907050012358272,-166436.0,-649.0,292.0
1396625374982001280,-166405.0,-61.0,665.0
5945327377346364672,-166403.0,40.0,900.0
5008738535010152704,-166303.0,117.0,118.0
4574762051442201472,-166294.0,-351.0,122.0
5072625933019719040,-166294.0,-366.0,688.0
3952883463090843520,-166292.0,-23.0,33.0
6262698728642057088,-166290.0,23.0,705.0
2232926632173399936,-166247.0,97.0,1026.0
1380412285756328704,-166095.0,242.0,566.0
6164546360719540480,-166086.0,147.0,404.0
6207268572214281984,-166079.0,-1337.0,443.0
1236969895716596096,-166034.0,289.0,197.0
6307501113055775232,-166028.0,509.0,831.0
3604450388616968576,-166020.0,34.0,724.0
4535693688894241024,-165887.0,250.0,224.0
4571132529200188288,-165866.0,839.0,783.0
3205151234774283904,-165865.0,168.0,211.0
6890184040315358592,-165830.0,-754.0,896.0
5679818378917150464,-165772.0,44.0,21.0
474739644518865920,-165757.0,-251.0,851.0
5721124007121436928,-165675.0,275.0,344.0
6416311055779881728,-165660.0,785.0,416.0
5804526499573792768,-165642.0,113.0,168.0
3834029481648387968,-165630.0,-526.0,847.0
1514197596448455680,-165629.0,-618.0,319.0
6740783362407757568,-165608.0,-112.0,184.0
1080417547503781248,-165567.0,-421.0,298.0
6647017388747760128,-165554.0,189.0,96.0
2559053875596774784,-165501.0,249.0,419.0
1543337472086128896,-165492.0,498.0,370.0
6307181949741160448,-165370.0,489.0,477.0
1989310761393182464,-165308.0,441.0,337.0
2133544731077034496,-165299.0,32.0,436.0
1622631982935222272,-165291.0,62.0,1253.0
4024060859415362048,-165284.0,240.0,246.0
5772530947421383808,-165283.0,897.0,977.0
896914447011316096,-165272.0,-92.0,424.0
6345806964294943744,-165256.0,-632.0,418.0
3079814330909986560,-165233.0,-396.0,428.0
4957668453282872448,-165210.0,420.0,1308.0
6579242151981064448,-165131.0,91.0,635.0
5689081760084753920,-165121.0,-744.0,314.0
2254942462734092288,-165107.0,658.0,837.0
1489577641317603328,-165103.0,209.0,143.0
2707306388488988416,-165077.0,36.0,565.0
3570363092909944704,-165073.0,-18.0,77.0
1809038683191417600,-165032.0,-32.0,773.0
2290176141045769728,-165032.0,-657.0,198.0
775514864222639744,-165019.0,-395.0,186.0
4727353924411786112,-165005.0,-410.0,705.0
3440914221719431296,-164922.0,458.0,511.0
2900838817439570432,-164911.0,-399.0,319.0
2738506061720106752,-164906.0,583.0,238.0
5235832044601813632,-164883.0,-440.0,362.0
2221976625934923776,-164883.0,413.0,47.0
6733805341925897856,-164872.0,657.0,206.0
3181149548774349824,-164870.0,33.0,210.0
6864296554438814976,-164846.0,195.0,1130.0
3667431518462639360,-164840.0,384.0,387.0
1137462650294989696,-164795.0,79.0,359.0
240925610650924672,-164793.0,132.0,846.0
1417296331022989568,-164758.0,-527.0,173.0
856465583184478080,-164747.0,-390.0,144.0
5753633095615780864,-164745.0,-199.0,103.0
6061328744615244160,-164726.0,-2.0,285.0
5376588155904701824,-164698.0,-493.0,895.0
6672866804036848896,-164673.0,314.0,779.0
5612402648104897280,-164649.0,-468.0,522.0
6820039248616386688,-164632.0,478.0,1448.0
3917248286939430144,-164626.0,-1261.0,587.0
1912453760434108928,-164622.0,46.0,1472.0
6225380999055363456,-164603.0,-48.0,27.0
5452566917642962816,-164575.0,-453.0,205.0
1193137104465445888,-164567.0,-459.0,919.0
6254073888856457856,-164529.0,302.0,1165.0
5667807893715512960,-164497.0,123.0,112.0
1304660160850489088,-164459.0,-849.0,703.0
5781509563674771072,-164431.0,286.0,859.0
1151084568571408384,-164385.0,-266.0,741.0
769678519063670272,-164351.0,61.0,716.0
3534005919872722560,-164345.0,326.0,702.0
2830888952830833408,-164335.0,-80.0,178.0
6655999230517250432,-164322.0,-578.0,974.0
1632376232939408640,-164287.0,-873.0,229.0
3491206983084057344,-164257.0,457.0,1272.0
3176338017172380800,-164209.0,-16.0,275.0
83015880971855360,-164178.0,341.0,729.0
2857805203637019136,-164166.0,-827.0,468.0
3595071661808004864,-164163.0,185.0,635.0
6751913924776084224,-164119.0,244.0,580.0
6682435063459237120,-164081.0,128.0,578.0
2426512353073611648,-164076.0,-6.0,71.0
1200562248223883776,-164019.0,89.0,494.0
496563507219380224,-163933.0,-41.0,172.0
3858312543840211968,-163925.0,-11.0,32.0
1487584432894493056,-163917.0,-39.0,86.0
387280091595430272,-163864.0,-110.0,858.0
6716802842009732736,-163842.0,660.0,408.0
6118335742433963392,-163815.0,650.0,545.0
1638493052346305792,-163772.0,-601.0,1352.0
5117708899055276416,-163758.0,-45.0,959.0
5947570591534602240,-163740.0,738.0,217.0
5120027459840638208,-163730.0,312.0,817.0
6870297585826794624,-163702.0,219.0,736.0
5233592614273982720,-163702.0,280.0,581.0
6703824992730448768,-163647.0,-824.0,258.0
5725559814985498624,-163646.0,217.0,790.0
4654566976225021312,-163627.0,89.0,567.0
5282989548541670144,-163622.0,290.0,79.0
2966656442472719616,-163614.0,-1078.0,343.0
3825415980571248128,-163593.0,-88.0,929.0
5192192629923658752,-163468.0,192.0,448.0
5080980606483563392,-163458.0,193.0,218.0
5714857168801519232,-163456.0,106.0,547.0
5474492549593213312,-163380.0,143.0,260.0
1760741844660308864,-163337.0,-529.0,735.0
416445908838640384,-163258.0,254.0,274.0
4662259606266850944,-163258.0,561.0,216.0
6684449540560714112,-163255.0,-128.0,1453.0
3114813053039927552,-163250.0,184.0,161.0
260985925424637184,-163238.0,181.0,457.0
5272262025895832576,-163183.0,-393.0,744.0
5639576253344057344,-163105.0,172.0,165.0
4298419217070343552,-163095.0,-15.0,321.0
5139689579603538176,-163093.0,-177.0,828.0
2687574445442683264,-163086.0,36.0,909.0
6656375366573051264,-162978.0,756.0,895.0
6841341225548628864,-162965.0,767.0,286.0
6392518616290166272,-162863.0,221.0,456.0
1502583180246968192,-162834.0,109.0,619.0
4824975369954085632,-162819.0,27.0,227.0
5408746053523449856,-162798.0,-769.0,645.0
2099623285533405952,-162786.0,803.0,1287.0
3470608972767124224,-162722.0,-564.0,634.0
5089195603313822976,-162708.0,29.0,253.0
6662237825133403392,-162671.0,-756.0,372.0
3916615006896859904,-162654.0,35.0,1365.0
561150813098052096,-162551.0,-152.0,821.0
3346560524735028096,-162549.0,-113.0,97.0
2636199111799672704,-162546.0,143.0,295.0
4246234642853295232,-162482.0,-16.0,771.0
6185171618307957760,-162459.0,396.0,799.0
4487591631423575680,-162299.0,954.0,751.0
6227559956227583744,-162268.0,328.0,873.0
4245420523210727808,-162248.0,103.0,705.0
3291242857789707904,-162245.0,-791.0,415.0
3325386572189015040,-162180.0,-356.0,757.0
6380659528686603008,-162132.0,-658.0,193.0
1372764632629278208,-162111.0,152.0,188.0
4235754819574974464,-162103.0,896.0,338.0
6653176852892226560,-162064.0,487.0,561.0
1158045198728383488,-162063.0,177.0,811.0
6327650561282753536,-162026.0,752.0,454.0
4345409904483769728,-162017.0,140.0,58.0
6724503439196634496,-162008.0,-181.0,965.0
4854350575436127488,-161934.0,-917.0,836.0
5415313024156353792,-161909.0,169.0,37.0
3201175430791113600,-161835.0,-73.0,848.0
6600876417645789824,-161794.0,-673.0,496.0
804268983081052032,-161767.0,402.0,362.0
3579166401477078016,-161748.0,161.0,250.0
6118912092685905664,-161742.0,125.0,700.0
5840880339730650880,-161695.0,139.0,577.0
4499271507226152576,-161690.0,247.0,717.0
3336434812916910080,-161686.0,285.0,37.0
6049799162586077056,-161658.0,115.0,832.0
6005385180658387072,-161586.0,291.0,184.0
1824181840221447424,-161547.0,565.0,1243.0
2833344364158706944,-161547.0,628.0,288.0
422761499325397120,-161516.0,147.0,509.0
6641299653404693248,-161461.0,-306.0,970.0
1816935478780928896,-161443.0,256.0,240.0
6855334710037384448,-161402.0,305.0,239.0
3981458567705656064,-161367.0,141.0,135.0
4175991311723380224,-161304.0,741.0,291.0
5022411786734718208,-161270.0,561.0,114.0
23769177945357440,-161249.0,83.0,947.0
6669181962615097472,-161239.0,519.0,575.0
3415776224812011264,-161233.0,241.0,876.0
369362136574999680,-161216.0,380.0,94.0
2184069386322546944,-161196.0,30.0,1580.0
6658432965145465472,-161118.0,-495.0,242.0
1878005550035130240,-161047.0,208.0,225.0
1713325062113683328,-161045.0,-530.0,499.0
4806059711210676096,-161014.0,-834.0,867.0
1680787008354464768,-161008.0,-1028.0,442.0
5902437838253572992,-161004.0,224.0,1100.0
100236118552751488,-160910.0,348.0,442.0
4655243519513497728,-160908.0,230.0,1104.0
6898582556804437376,-160880.0,479.0,511.0
5490781887376210432,-160824.0,642.0,344.0
984620397910357376,-160816.0,348.0,713.0
1617870032435623680,-160799.0,-504.0,289.0
6000021350637353728,-160752.0,27.0,978.0
2543929062365495808,-160718.0,247.0,496.0
3642000639146165632,-160614.0,-666.0,1398.0
3618690923917874560,-160595.0,310.0,465.0
805774832971817856,-160576.0,151.0,972.0
3762787282857296640,-160563.0,124.0,710.0
4842808898800373504,-160463.0,502.0,733.0
5489637811169030144,-160437.0,224.0,333.0
2877686469812402432,-160426.0,-402.0,730.0
4407406760968201856,-160418.0,-1050.0,1081.0
2594433853380890752,-160364.0,819.0,468.0
5767978252025970432,-160339.0,-374.0,986.0
6010748701465845120,-160311.0,722.0,577.0
6203003223013191424,-160307.0,154.0,357.0
702294777158642688,-160275.0,226.0,272.0
6472734212945146496,-160218.0,293.0,185.0
2498047507289457280,-160119.0,221.0,158.0
2811631212828811136,-160069.0,111.0,70.0
5421726990875635968,-160060.0,191.0,101.0
262844684188926848,-160054.0,290.0,89.0
1350844459580412288,-160029.0,-853.0,167.0
6194328729101142144,-159970.0,-23.0,901.0
4161418414667076480,-159966.0,211.0,48.0
63201135252058368,-159946.0,-523.0,111.0
3320140669067555072,-159873.0,357.0,911.0
4570881187713456256,-159815.0,-280.0,825.0
777958013419267200,-159792.0,379.0,253.0
4433943439745105792,-159762.0,706.0,998.0
3301625820969501440,-159654.0,-672.0,688.0
5149118201049106688,-159642.0,592.0,750.0
6142881927203349376,-159547.0,177.0,268.0
3851470970175358336,-159511.0,456.0,661.0
150700408030576384,-159450.0,301.0,254.0
6079950245328790528,-159387.0,-833.0,278.0
5281462258159721344,-159386.0,119.0,96.0
2280500266922334592,-159381.0,457.0,910.0
372879100611041152,-159192.0,462.0,1116.0
6164847317667947648,-159182.0,302.0,845.0
5903483783039264640,-159179.0,-601.0,286.0
6722610290634165504,-159145.0,-971.0,325.0
3831524145620284928,-159127.0,-693.0,626.0
6688967571279484672,-159079.0,-466.0,644.0
5699338386808970880,-158956.0,-440.0,74.0
5647294721895649408,-158941.0,223.0,569.0
2710288745059879552,-158938.0,480.0,785.0
2985448298781254528,-158815.0,348.0,773.0
3670396725229101056,-158783.0,127.0,883.0
5429989752040651264,-158773.0,-583.0,164.0
2459691696989475456,-158772.0,335.0,472.0
1664573816049639424,-158723.0,150.0,123.0
5071270956737323392,-158671.0,516.0,591.0
5581044129794518784,-158610.0,632.0,925.0
4206831788251371904,-158599.0,1042.0,897.0
3634061271840225792,-158592.0,322.0,238.0
1777712050719166336,-158575.0,-355.0,849.0
4202492977956981632,-158498.0,109.0,1102.0
1041140999295315712,-158468.0,262.0,68.0
785965756604829312,-158409.0,315.0,285.0
3082688900984611456,-158394.0,37.0,884.0
3871458747243471872,-158334.0,91.0,793.0
805747104662984576,-158252.0,601.0,276.0
273264893325541120,-158232.0,-622.0,34.0
2958812526519964928,-158195.0,248.0,1077.0
1603791812537895424,-158174.0,-49.0,983.0
1106821082298678784,-158144.0,354.0,1015.0
1766981882384023552,-158105.0,189.0,683.0
5082752228953897216,-158065.0,321.0,634.0
6442137381324589952,-158012.0,381.0,567.0
2497920651135324800,-157999.0,365.0,763.0
5082275006547809536,-157977.0,158.0,237.0
1979446252313782272,-157976.0,-413.0,701.0
4036095529577870336,-157968.0,128.0,971.0
1451127925851850368,-157966.0,183.0,127.0
4429797181395201792,-157869.0,450.0,426.0
1434816292896922368,-157826.0,-320.0,1290.0
4491539157342914048,-157751.0,260.0,796.0
1133454140138001664,-157705.0,-689.0,256.0
4523704992060872448,-157700.0,-1181.0,417.0
828495278684213888,-157594.0,-480.0,153.0
1713949756516827392,-157571.0,320.0,225.0
3460867849501581824,-157532.0,-182.0,983.0
363101693459636608,-157510.0,800.0,345.0
4448283270393789568,-157490.0,424.0,277.0
3009533925621539712,-157455.0,144.0,710.0
1326263330953312640,-157448.0,-1153.0,1151.0
5805259663369722368,-157368.0,188.0,761.0
4006439467593238144,-157292.0,594.0,1014.0
5028414089430879616,-157103.0,778.0,440.0
3080583576737029504,-157043.0,-599.0,126.0
6108516416404247168,-157005.0,-684.0,240.0
4459812440086222208,-156962.0,594.0,538.0
6768220266332023040,-156855.0,391.0,736.0
6897111582045993088,-156733.0,-444.0,531.0
1043258589970523520,-156726.0,-669.0,657.0
3459990954618667776,-156646.0,572.0,681.0
143684183814640640,-156624.0,197.0,338.0
6283607007396623872,-156593.0,817.0,1344.0
1723213348139719680,-156571.0,417.0,203.0
3662314734944391168,-156473.0,207.0,566.0
3834131774884619264,-156437.0,-728.0,812.0
586254622063844736,-156434.0,-114.0,971.0
1802991227501818368,-156400.0,-741.0,1202.0
3058711056346428544,-156371.0,-508.0,573.0
1153973191774682624,-156278.0,868.0,1001.0
3955695154841390080,-156239.0,416.0,229.0
6133449491827750016,-156222.0,441.0,536.0
5370594752388415104,-156190.0,471.0,55.0
4409409933716995200,-156178.0,-280.0,890.0
3562931974853948032,-156125.0,327.0,460.0
4234710352251403904,-156086.0,587.0,1574.0
4372191602556095104,-156081.0,327.0,955.0
2826300244132469504,-156013.0,264.0,765.0
6131149004267462912,-156001.0,-530.0,273.0
3171817134596148992,-155916.0,-1038.0,323.0
3849247169253613056,-155886.0,218.0,962.0
963750636424129792,-155869.0,-631.0,668.0
1030223364227139968,-155840.0,453.0,335.0
4130998471279919744,-155743.0,-589.0,90.0
3731723090075245696,-155737.0,67.0,901.0
5783909900634553088,-155736.0,321.0,213.0
3682510324005508096,-155725.0,330.0,281.0
4288345010505144448,-155698.0,849.0,387.0
6771890573583898240,-155662.0,430.0,310.0
5812407798924639104,-155620.0,-475.0,613.0
5811144597502381696,-155494.0,532.0,1581.0
1937103028720953984,-155464.0,-194.0,939.0
2214614605315174656,-155459.0,-1269.0,1366.0
1489614955993536000,-155411.0,199.0,40.0
4360865876873923200,-155397.0,-511.0,1172.0
5902145643039337344,-155396.0,212.0,1020.0
2228712753860793088,-155315.0,688.0,240.0
6765829034701255296,-155181.0,-1018.0,568.0
1617474895444390400,-154992.0,564.0,88.0
564883861232883584,-154753.0,-750.0,795.0
4480646673621307008,-154719.0,574.0,460.0
4844609039853518848,-154645.0,420.0,430.0
6466748574722696960,-154517.0,54.0,1028.0
1042864380692103808,-154496.0,-175.0,1297.0
4643476198121275648,-154447.0,-347.0,1040.0
5767324145686984064,-154404.0,315.0,394.0
6163613528182930944,-154362.0,568.0,188.0
6589588281520369920,-154313.0,323.0,1238.0
5791887407254169216,-154302.0,114.0,1103.0
5221889996612017792,-154172.0,-311.0,879.0
4997952497740143232,-154161.0,344.0,901.0
1260480306176910976,-154149.0,475.0,495.0
6745786312117238016,-154098.0,-570.0,481.0
1241216347062454144,-154053.0,-927.0,477.0
5909759314361595520,-153988.0,-1742.0,482.0
4885364637359816064,-153841.0,195.0,806.0
4718233887776006400,-153758.0,881.0,679.0
3096818312594244224,-153657.0,467.0,1064.0
5714513708855189760,-153591.0,335.0,925.0
6217126587308464640,-153588.0,585.0,257.0
6861432842042657536,-153558.0,667.0,347.0
3805563228684361088,-153484.0,-408.0,1075.0
803407446998944896,-153460.0,799.0,390.0
1178272364388562304,-153448.0,763.0,1632.0
2784625141370435584,-153425.0,-1066.0,396.0
3067583810240432512,-153363.0,693.0,294.0
1519628565414140160,-153360.0,-674.0,1562.0
595604800227745920,-153253.0,235.0,55.0
3952549005397562752,-153229.0,-507.0,554.0
2875539776437822592,-153225.0,-1499.0,255.0
5907387221108738688,-153220.0,830.0,150.0
4765812848286487296,-153208.0,331.0,366.0
6504972134389792128,-153203.0,-789.0,260.0
1584980409832992000,-153158.0,-951.0,1399.0
6127568066698825984,-152980.0,568.0,102.0
932265021450529920,-152910.0,-632.0,1292.0
5071445401128900480,-152851.0,849.0,1004.0
4764459551334687744,-152745.0,329.0,821.0
1709602321900710528,-152654.0,-935.0,1155.0
6243635365983688448,-152568.0,532.0,361.0
2815905907878788864,-152546.0,875.0,308.0
3185213687349659904,-152445.0,596.0,778.0
4658079675427226368,-152402.0,-242.0,1175.0
2908950533194031488,-152198.0,-46.0,1260.0
6822233397084597504,-152063.0,-759.0,1064.0
1032533743099023360,-152049.0,542.0,701.0
5158399591016286976,-151998.0,-457.0,197.0
4195767849416104192,-151760.0,395.0,572.0
1354083345958356608,-151759.0,324.0,124.0
670994498613388032,-151497.0,-482.0,713.0
4136852649158949632,-151471.0,-496.0,1138.0
2101971601853190912,-151367.0,-729.0,151.0
6046748052192951936,-151274.0,-936.0,197.0
6621500781881930112,-151219.0,-1143.0,932.0
99384413653590400,-151165.0,506.0,676.0
3976584467019800704,-150912.0,-519.0,259.0
6476768149308518656,-150898.0,577.0,508.0
2528250954266349824,-150860.0,382.0,1279.0
4353681599177464704,-150833.0,-490.0,408.0
3123113889089618048,-150832.0,632.0,595.0
5234429922435101184,-150685.0,-396.0,76.0
6165298701550663424,-150575.0,583.0,445.0
2050302011413527552,-150520.0,965.0,198.0
2125982599343482624,-150483.0,755.0,47.0
3722652325304182400,-150454.0,424.0,552.0
6795546531894178816,-150339.0,-1660.0,611.0
2394631356295692032,-150196.0,-230.0,1004.0
2994927051085664000,-149908.0,-1312.0,1535.0
4761191738353761280,-149814.0,-391.0,730.0
1587711214463492736,-149580.0,-680.0,387.0
3965659478967917440,-149493.0,303.0,131.0
6699300163081060352,-149477.0,-725.0,974.0
2232098356320219776,-149247.0,-467.0,130.0
3727833391597367424,-149228.0,277.0,1055.0
6276946956229406080,-149216.0,-1295.0,361.0
4752258893572836352,-149094.0,388.0,331.0
6383825228821907200,-149037.0,514.0,461.0
6311627996806758528,-149017.0,10.0,1141.0
6430136314988845056,-148996.0,263.0,276.0
5672254323033133568,-148828.0,580.0,134.0
5015477957173310720,-148824.0,363.0,135.0
3945610468551775616,-148732.0,640.0,288.0
2858028507576592640,-148694.0,431.0,731.0
5110434701926213760,-148610.0,473.0,232.0
6576295323379392640,-148571.0,538.0,610.0
5291591646469921664,-148467.0,-552.0,682.0
6089905979517608448,-148407.0,-862.0,472.0
6267064550018928000,-148332.0,-1159.0,1283.0
4219248607417561728,-148298.0,-1587.0,228.0
841002807565897088,-148211.0,316.0,1096.0
6537939405704263936,-147965.0,-1516.0,771.0
413562233439652096,-147764.0,412.0,86.0
3554117190134472064,-147738.0,-44.0,1248.0
6333726943574236160,-147640.0,-272.0,858.0
5087404056492368768,-147593.0,878.0,307.0
4787305826708320128,-147521.0,-1036.0,393.0
2697542553435739776,-147515.0,-70.0,1075.0
5876554406828380928,-147449.0,-952.0,346.0
4090355986079196544,-147351.0,-174.0,1089.0
1793021096572761216,-147250.0,-66.0,1947.0
382281849174100864,-147219.0,-372.0,107.0
4184440199594340608,-147193.0,323.0,138.0
6432696321658309248,-147116.0,426.0,1752.0
435993198353915264,-147079.0,494.0,505.0
6116547833447619072,-147078.0,626.0,145.0
5486632674089049472,-147056.0,324.0,981.0
4730405859452760576,-146949.0,-495.0,128.0
6334889161724691712,-146949.0,-1430.0,1088.0
972437259319856384,-146901.0,145.0,2047.0
3043514298120666368,-146830.0,-473.0,843.0
739029628143831552,-146757.0,-1383.0,485.0
6246395689920968320,-146665.0,-451.0,521.0
1789751870546821504,-146575.0,138.0,1068.0
6606399024033927296,-146511.0,475.0,874.0
2268162268991061760,-146490.0,-272.0,1225.0
4629181692264635520,-146462.0,-1017.0,678.0
6817320435534475776,-146281.0,-472.0,230.0
4778216198441570816,-146170.0,408.0,150.0
2148140919732291456,-146094.0,-280.0,1138.0
1467130218083616512,-146043.0,399.0,294.0
4298509888108214144,-146016.0,-641.0,1398.0
5792895899934875520,-145879.0,-145.0,1797.0
5369779670677023872,-145802.0,-600.0,94.0
2770180689614202880,-145762.0,-139.0,992.0
5720503573321743872,-145686.0,-202.0,1520.0
5917758428948730368,-145644.0,763.0,710.0
798822827106143232,-145547.0,-651.0,250.0
6666714040047435648,-145502.0,801.0,734.0
3710379095479534592,-145493.0,-1532.0,1293.0
5636296547595655936,-145373.0,920.0,269.0
237130680629521792,-145348.0,-666.0,87.0
4494619542250723328,-145265.0,-1359.0,1245.0
6848431731223859456,-145237.0,420.0,341.0
4555160439184147456,-145211.0,405.0,1023.0
5387963875004090752,-144892.0,-374.0,775.0
3844396540563624832,-144831.0,353.0,356.0
4533355336906168960,-144793.0,-528.0,421.0
1495595268456320896,-144770.0,-387.0,626.0
1328420091730603392,-144618.0,1360.0,1218.0
5909661698343804032,-144595.0,301.0,77.0
6169869367090706048,-144449.0,127.0,1170.0
4350477897172244992,-144368.0,-1399.0,678.0
5071982787437081856,-144271.0,324.0,135.0
2679091614450130688,-144227.0,-460.0,542.0
389273952854576896,-144167.0,1188.0,1239.0
3310234790855571968,-143956.0,418.0,28.0
5772793666279753344,-143945.0,457.0,742.0
4138552219247021056,-143761.0,1384.0,1149.0
1623839246702808064,-143694.0,1069.0,774.0
1110130990252528768,-143677.0,444.0,381.0
5146156151083932544,-143533.0,-876.0,383.0
962806254719106176,-143511.0,762.0,523.0
2254931879934479744,-143395.0,961.0,291.0
3620973853654525824,-142941.0,853.0,1840.0
5585516771302353792,-142890.0,954.0,1709.0
603291108060958848,-142779.0,874.0,2106.0
240759309517274624,-142620.0,622.0,438.0
6706732896053124224,-142565.0,340.0,44.0
